year,season,source_index,pid,area_km2,slope_class,slope_label,is_hillside,footprint_area_km2,footprint_elev_min_m,footprint_elev_max_m,T1_C,T1_pixels,T1_valid_weight,T1_expected_weight,T1_valid_fraction,T0_C,T0_pixels,dT_C,elev_band
2000,summer,1241,1242,0.0009,2,10-15,True,0.0053999999999994,2247.0439453125,2270.520263671875,28.620059967041016,1,0.2257392842436789,0.2257392842436789,1.0,28.31688874424584,152713,0.3031712227951786,2000-2500
2000,summer,8075,8076,0.0009,2,10-15,True,0.005399999999999,2883.700927734375,2895.629638671875,36.11483001708984,1,0.0799889604672158,0.0799889604672158,1.0,35.41383090933862,376395,0.7009991077512225,2500-3000
2000,summer,14172,14173,0.0009,3,15-20,True,0.0053999999999999,248.4657745361328,274.5757141113281,28.69000053405762,1,0.1758045052301864,0.1758045052301864,1.0,28.74302504528001,33287,-0.0530245112223894,0-500
2000,summer,7094,7095,0.0036,3,15-20,True,0.0216000000000017,805.2530517578125,833.4743041992188,25.8700008392334,2,0.9041684232497726,0.9041684232497726,1.0,25.903561986686103,51814,-0.0335611474527013,500-1000
2000,summer,7785,7786,0.0018,3,15-20,True,0.0107999999999857,1035.4534912109375,1064.5670166015625,25.3567008972168,1,0.1127411608931661,0.1127411608931661,1.0,24.98807495796792,57868,0.3686259392488757,1000-1500
2000,summer,14311,14312,0.0009,3,15-20,True,0.0053999999999999,1571.1510009765625,1589.6630859375,25.515586853027344,1,0.2257392842437157,0.2257392842437157,1.0,24.794758813187173,53702,0.7208280398401712,1500-2000
2000,summer,1252,1253,0.0009,3,15-20,True,0.0053999999999994,2265.559326171875,2293.85302734375,28.209327697753903,1,0.5247830737175253,0.5247830737175253,1.0,28.38709135493812,193959,-0.1777636571842116,2000-2500
2000,summer,7018,7019,0.0009,3,15-20,True,0.0053999999999999,2593.155029296875,2610.996826171875,27.133337020874023,1,0.1550864843095141,0.1550864843095141,1.0,27.889709640926565,188541,-0.7563726200525416,2500-3000
2000,summer,13400,13401,0.0018,4,20-30,True,0.0107999999999997,180.8799591064453,215.5849151611328,28.86000061035156,1,0.1374419772570271,0.1374419772570271,1.0,29.111459704468857,42144,-0.251459094117294,0-500
2000,summer,9044,9045,0.0009,4,20-30,True,0.0053999999999998,963.909912109375,992.6646728515624,25.62924575805664,1,0.5247830737173838,0.5247830737173838,1.0,25.23441430328785,56425,0.394831454768795,500-1000
2000,summer,6736,6737,0.0009,4,20-30,True,0.0053999999999999,1135.5736083984375,1176.117919921875,27.790363311767575,1,0.1325000000000195,0.1325000000000195,1.0,25.70897219661457,88233,2.081391115153007,1000-1500
2000,summer,2570,2571,0.0009,4,20-30,True,0.005399999999999,1883.4869384765625,1912.6226806640625,26.072084426879883,1,0.5399999999999041,0.5399999999999041,1.0,25.960032790194298,129105,0.1120516366855852,1500-2000
2000,summer,2411,2412,0.0009,4,20-30,True,0.005399999999999,2024.1734619140625,2049.779541015625,26.77214241027832,1,0.5247830737172997,0.5247830737172997,1.0,26.747384723573173,115553,0.0247576867051471,2000-2500
2000,summer,39,40,0.0018,4,20-30,True,0.0107999999999991,2630.05908203125,2688.107177734375,38.38801956176758,1,0.4401553189371185,0.4401553189371185,1.0,38.58513158394011,1771191,-0.1971120221725328,2500-3000
2000,summer,10774,10775,0.0009,5,30-plus,True,0.0053999999999998,416.4228820800781,466.5886535644531,27.64881706237793,1,0.0798860170925147,0.0798860170925147,1.0,27.66633983896272,66478,-0.0175227765847907,0-500
2000,summer,13612,13613,0.0018,5,30-plus,True,0.0107999999999997,602.2723388671875,674.3373413085938,27.108238220214844,1,0.6469089775078344,0.6469089775078344,1.0,26.700523616911312,112022,0.4077146033035319,500-1000
2000,summer,7118,7119,0.0018,5,30-plus,True,0.0107999999999924,1025.7071533203125,1082.2677001953125,23.32999992370605,1,0.3231109310456526,0.3231109310456526,1.0,24.97547754524938,115085,-1.6454776215433249,1000-1500
2000,summer,8791,8792,0.0009,5,30-plus,True,0.005399999999999,1663.2119140625,1736.4739990234375,26.135149002075195,1,0.1550864843093168,0.1550864843093168,1.0,25.46364117312836,209808,0.6715078289468366,1500-2000
2000,summer,6634,6635,0.0009,5,30-plus,True,0.0053999999999999,2402.454345703125,2440.299072265625,28.42483139038086,1,0.3723482947040216,0.3723482947040216,1.0,27.79628982389595,337601,0.628541566484909,2000-2500
2000,summer,46,47,0.0009,5,30-plus,True,0.0054000000000006,2521.395751953125,2623.072265625,28.484430313110348,1,0.1983532671513065,0.1983532671513065,1.0,27.591349101007346,1095867,0.8930812121030023,2500-3000
2000,summer,15818,15819,0.0009,1,5-10,True,0.0053999999999999,151.31101989746094,162.503662109375,26.170000076293945,1,0.1324999999999678,0.1324999999999678,1.0,26.16744157548987,13850,0.0025585008040742,0-500
2000,summer,9504,9505,0.0027,1,5-10,True,0.0162000000000002,519.4862060546875,533.64111328125,27.28180694580078,1,0.4836522615749007,0.4836522615749007,1.0,27.26600760515994,20967,0.0157993406408429,500-1000
2000,summer,14411,14412,0.0009,1,5-10,True,0.0053999999999973,1183.6688232421875,1190.3214111328125,25.88999938964844,1,0.1658045052300941,0.1658045052300941,1.0,25.84907457816827,17520,0.0409248114801705,1000-1500
2000,summer,13414,13415,0.0009,1,5-10,True,0.0053999999999998,1705.50048828125,1717.1920166015625,25.51000022888184,1,0.444897056625059,0.444897056625059,1.0,25.596204998571142,33208,-0.08620476968931,1500-2000
2000,summer,1535,1536,0.0009,1,5-10,True,0.0053999999999994,2237.531494140625,2244.55029296875,28.249032974243164,1,0.5247830737175253,0.5247830737175253,1.0,28.30734599710824,46482,-0.0583130228650752,2000-2500
2000,summer,7558,7559,0.0009,1,5-10,True,0.0054,2888.3349609375,2897.1787109375,35.22202682495117,1,0.0074889604673997,0.0074889604673997,1.0,35.429734796378874,283507,-0.2077079714277019,2500-3000
2000,winter,15413,15414,0.0018,0,0-5,False,0.0107999999999998,144.08871459960938,150.06243896484375,23.98199462890625,1,0.1448151149236831,0.1448151149236831,1.0,23.981749022601218,7864,0.0002456063050324,0-500
2000,winter,8098,8099,0.0018,0,0-5,False,0.0107999999999997,687.9644165039062,693.9822387695312,16.473682403564453,1,0.0768890689542119,0.0768890689542119,1.0,16.47445437230274,10122,-0.0007719687382881,500-1000
2000,winter,7992,7993,0.0018,0,0-5,False,0.0107999999999927,1329.2437744140625,1333.760986328125,13.914304733276367,1,0.0712201151653512,0.0712201151653512,1.0,13.899362496258968,8861,0.014942237017399,1000-1500
2000,winter,13833,13834,0.0009,0,0-5,False,0.0053999999999998,1660.1971435546875,1664.4525146484375,12.790387153625488,1,0.3723482947040282,0.3723482947040282,1.0,12.799878551300784,12334,-0.0094913976752959,1500-2000
2000,winter,5645,5646,0.0009,0,0-5,False,0.0053999999999999,2321.3623046875,2331.063720703125,8.478105545043945,1,0.1324999999999759,0.1324999999999759,1.0,8.463647291617137,72663,0.0144582534268078,2000-2500
2000,winter,3358,3359,0.0027,0,0-5,False,0.0161999999999838,2891.584228515625,2895.15625,4.754995822906494,1,0.1902899296828934,0.1902899296828934,1.0,4.762122605522683,121487,-0.0071267826161891,2500-3000
2000,winter,8493,8494,0.0027,2,10-15,True,0.0162000000000002,370.7973327636719,387.9274597167969,19.10052490234375,1,0.2302899296830027,0.2302899296830027,1.0,19.117643924556265,22956,-0.0171190222125154,0-500
2000,winter,8666,8667,0.0009,2,10-15,True,0.0053999999999998,665.8902587890625,683.76025390625,16.690114974975586,1,0.0725000000000912,0.0725000000000912,1.0,16.623817289682012,29062,0.0662976852935735,500-1000
2000,winter,9564,9565,0.0009,2,10-15,True,0.0053999999999998,1247.2882080078125,1262.342041015625,14.064651489257812,1,0.5247830737175749,0.5247830737175749,1.0,14.067739778844505,36362,-0.0030882895866923,1000-1500
2000,winter,6140,6141,0.0018,2,10-15,True,0.0107999999999924,1647.23291015625,1720.76806640625,12.69536590576172,1,0.3480813649062831,0.3480813649062831,1.0,12.706672339929955,214534,-0.0113064341682385,1500-2000
2000,winter,7587,7588,0.0009,2,10-15,True,0.0054,2161.65625,2180.332275390625,8.803267478942871,1,0.4448970566250872,0.4448970566250872,1.0,9.67342160369269,115582,-0.8701541247498188,2000-2500
2000,winter,3302,3303,0.0009,2,10-15,True,0.005399999999999,2738.068603515625,2757.6474609375,2.2898335456848145,1,0.3723482947040105,0.3723482947040105,1.0,2.2992545097436983,1224350,-0.0094209640588838,2500-3000
2000,winter,14449,14450,0.0027,3,15-20,True,0.0162000000000004,474.1150817871094,499.6229553222656,17.605854034423828,1,0.5287257552145703,0.5287257552145703,1.0,17.730843141004602,33608,-0.1249891065807737,0-500
2000,winter,9781,9782,0.0018,3,15-20,True,0.0107999999999997,682.1657104492188,717.238525390625,16.45819854736328,1,0.3231109310457878,0.3231109310457878,1.0,16.531373926703637,59514,-0.0731753793403555,500-1000
2000,winter,8514,8515,0.0027,3,15-20,True,0.0161999999999838,1350.91455078125,1373.235107421875,13.7459020614624,1,0.8237475041329233,0.8237475041329233,1.0,13.78758225409937,55871,-0.0416801926369689,1000-1500
2000,winter,5692,5693,0.0018,3,15-20,True,0.0107999999999923,1844.64111328125,1864.8603515625,11.292065620422363,1,0.4051848850760559,0.4051848850760559,1.0,11.762970397634437,84709,-0.4709047772120733,1500-2000
2000,winter,5421,5422,0.0009,3,15-20,True,0.0054,2470.8203125,2495.87841796875,7.281931877136231,1,0.020037722388451,0.020037722388451,1.0,8.03505096370575,243691,-0.7531190865695185,2000-2500
2000,winter,3869,3870,0.0009,3,15-20,True,0.005399999999999,2896.039306640625,2926.453125,4.765949726104736,1,0.231695494769754,0.231695494769754,1.0,4.983603432927119,939340,-0.2176537068223822,2500-3000
